[[0, 30.4138126514911, 32.7566787083184, 25.0, 32.984845004941285, 32.28002478313795, 17.88854381999832, 17.11724276862369], [30.4138126514911, 0, 3.1622776601683795, 7.0710678118654755, 26.1725046566048, 6.4031242374328485, 35.05709628591621, 29.154759474226502], [32.7566787083184, 3.1622776601683795, 0, 8.246211251235321, 25.0, 8.54400374531753, 36.013886210738214, 30.0], [25.0, 7.0710678118654755, 8.246211251235321, 0, 20.808652046684813, 12.529964086141668, 28.0178514522438, 22.090722034374522], [32.984845004941285, 26.1725046566048, 25.0, 20.808652046684813, 0, 32.526911934581186, 22.627416997969522, 18.027756377319946], [32.28002478313795, 6.4031242374328485, 8.54400374531753, 12.529964086141668, 32.526911934581186, 0, 39.6232255123179, 33.95585369269929], [17.88854381999832, 35.05709628591621, 36.013886210738214, 28.0178514522438, 22.627416997969522, 39.6232255123179, 0, 6.082762530298219], [17.11724276862369, 29.154759474226502, 30.0, 22.090722034374522, 18.027756377319946, 33.95585369269929, 6.082762530298219, 0]]
[[0, 9.486832980505138, 32.2490309931942, 5.656854249492381, 13.601470508735444, 15.652475842498529, 9.0, 30.0], [9.486832980505138, 0, 23.021728866442675, 8.602325267042627, 14.035668847618199, 11.180339887498949, 10.816653826391969, 21.213203435596427], [32.2490309931942, 23.021728866442675, 0, 31.240998703626616, 33.60059523282288, 26.92582403567252, 28.861739379323623, 16.1245154965971], [5.656854249492381, 8.602325267042627, 31.240998703626616, 0, 8.06225774829855, 10.44030650891055, 13.601470508735444, 26.30589287593181], [13.601470508735444, 14.035668847618199, 33.60059523282288, 8.06225774829855, 0, 7.211102550927978, 21.540659228538015, 24.596747752497688], [15.652475842498529, 11.180339887498949, 26.92582403567252, 10.44030650891055, 7.211102550927978, 0, 21.2602916254693, 17.46424919657298], [9.0, 10.816653826391969, 28.861739379323623, 13.601470508735444, 21.540659228538015, 21.2602916254693, 0, 31.32091952673165], [30.0, 21.213203435596427, 16.1245154965971, 26.30589287593181, 24.596747752497688, 17.46424919657298, 31.32091952673165, 0]]
[[0, 20.396078054371138, 43.18564576337837, 22.360679774997898, 14.317821063276353, 39.824615503479755, 30.14962686336267, 14.317821063276353], [20.396078054371138, 0, 27.730849247724095, 30.0, 7.280109889280518, 27.459060435491963, 34.713109915419565, 16.64331697709324], [43.18564576337837, 27.730849247724095, 0, 36.6742416417845, 29.832867780352597, 7.280109889280518, 35.014282800023196, 30.528675044947494], [22.360679774997898, 30.0, 36.6742416417845, 0, 23.345235059857504, 30.364452901377952, 8.06225774829855, 13.45362404707371], [14.317821063276353, 7.280109889280518, 29.832867780352597, 23.345235059857504, 0, 27.730849247724095, 28.844410203711913, 9.899494936611665], [39.824615503479755, 27.459060435491963, 7.280109889280518, 30.364452901377952, 27.730849247724095, 0, 28.0178514522438, 26.1725046566048], [30.14962686336267, 34.713109915419565, 35.014282800023196, 8.06225774829855, 28.844410203711913, 28.0178514522438, 0, 19.235384061671343], [14.317821063276353, 16.64331697709324, 30.528675044947494, 13.45362404707371, 9.899494936611665, 26.1725046566048, 19.235384061671343, 0]]
[[0, 11.661903789690601, 27.51363298439521, 24.413111231467404, 38.897300677553446, 31.04834939252005, 23.600847442411894, 31.78049716414141], [11.661903789690601, 0, 20.024984394500787, 14.560219778561036, 27.65863337187866, 24.08318915758459, 13.601470508735444, 20.248456731316587], [27.51363298439521, 20.024984394500787, 0, 7.810249675906654, 19.026297590440446, 4.123105625617661, 8.602325267042627, 23.853720883753127], [24.413111231467404, 14.560219778561036, 7.810249675906654, 0, 15.652475842498529, 11.661903789690601, 1.0, 16.55294535724685], [38.897300677553446, 27.65863337187866, 19.026297590440446, 15.652475842498529, 0, 20.223748416156685, 16.1245154965971, 14.035668847618199], [31.04834939252005, 24.08318915758459, 4.123105625617661, 11.661903789690601, 20.223748416156685, 0, 12.529964086141668, 27.018512172212592], [23.600847442411894, 13.601470508735444, 8.602325267042627, 1.0, 16.1245154965971, 12.529964086141668, 0, 16.15549442140351], [31.78049716414141, 20.248456731316587, 23.853720883753127, 16.55294535724685, 14.035668847618199, 27.018512172212592, 16.15549442140351, 0]]
[[0, 31.78049716414141, 12.206555615733702, 38.28837943815329, 17.0, 36.40054944640259, 27.16615541441225, 19.1049731745428], [31.78049716414141, 0, 25.238858928247925, 32.0624390837628, 39.20459156782532, 6.708203932499369, 10.770329614269007, 42.01190307520001], [12.206555615733702, 25.238858928247925, 0, 26.1725046566048, 14.142135623730951, 31.240998703626616, 17.46424919657298, 16.97056274847714], [38.28837943815329, 32.0624390837628, 26.1725046566048, 0, 30.083217912982647, 38.3275357934736, 22.090722034374522, 31.575306807693888], [17.0, 39.20459156782532, 14.142135623730951, 30.083217912982647, 0, 45.34313619501854, 30.4138126514911, 2.8284271247461903], [36.40054944640259, 6.708203932499369, 31.240998703626616, 38.3275357934736, 45.34313619501854, 0, 17.46424919657298, 48.16637831516918], [27.16615541441225, 10.770329614269007, 17.46424919657298, 22.090722034374522, 30.4138126514911, 17.46424919657298, 0, 33.12099032335839], [19.1049731745428, 42.01190307520001, 16.97056274847714, 31.575306807693888, 2.8284271247461903, 48.16637831516918, 33.12099032335839, 0]]
[[0, 19.1049731745428, 16.278820596099706, 9.433981132056603, 4.123105625617661, 20.615528128088304, 35.17101079013795, 35.510561809129406], [19.1049731745428, 0, 11.40175425099138, 10.295630140987, 15.811388300841896, 10.0, 20.396078054371138, 22.135943621178654], [16.278820596099706, 11.40175425099138, 0, 8.246211251235321, 12.165525060596439, 20.248456731316587, 31.78049716414141, 33.52610922848042], [9.433981132056603, 10.295630140987, 8.246211251235321, 0, 5.656854249492381, 15.297058540778355, 29.017236257093817, 30.066592756745816], [4.123105625617661, 15.811388300841896, 12.165525060596439, 5.656854249492381, 0, 19.026297590440446, 33.37663853655727, 34.058772731852805], [20.615528128088304, 10.0, 20.248456731316587, 15.297058540778355, 19.026297590440446, 0, 14.560219778561036, 15.033296378372908], [35.17101079013795, 20.396078054371138, 31.78049716414141, 29.017236257093817, 33.37663853655727, 14.560219778561036, 0, 3.1622776601683795], [35.510561809129406, 22.135943621178654, 33.52610922848042, 30.066592756745816, 34.058772731852805, 15.033296378372908, 3.1622776601683795, 0]]
[[0, 30.0, 23.853720883753127, 20.09975124224178, 9.848857801796104, 5.0990195135927845, 13.152946437965905, 25.709920264364882], [30.0, 0, 16.401219466856727, 37.73592452822641, 35.17101079013795, 31.400636936215164, 30.870698080866262, 7.810249675906654], [23.853720883753127, 16.401219466856727, 0, 23.08679276123039, 32.55764119219941, 27.65863337187866, 31.622776601683793, 19.6468827043885], [20.09975124224178, 37.73592452822641, 23.08679276123039, 0, 29.068883707497267, 25.019992006393608, 33.24154027718932, 37.48332962798263], [9.848857801796104, 35.17101079013795, 32.55764119219941, 29.068883707497267, 0, 5.0, 7.211102550927978, 29.154759474226502], [5.0990195135927845, 31.400636936215164, 27.65863337187866, 25.019992006393608, 5.0, 0, 8.54400374531753, 26.019223662515376], [13.152946437965905, 30.870698080866262, 31.622776601683793, 33.24154027718932, 7.211102550927978, 8.54400374531753, 0, 24.041630560342615], [25.709920264364882, 7.810249675906654, 19.6468827043885, 37.48332962798263, 29.154759474226502, 26.019223662515376, 24.041630560342615, 0]]
[[0, 17.4928556845359, 22.47220505424423, 21.02379604162864, 7.615773105863909, 9.433981132056603, 17.69180601295413, 30.23243291566195], [17.4928556845359, 0, 21.37755832643195, 4.0, 18.110770276274835, 20.024984394500787, 21.095023109728988, 34.058772731852805], [22.47220505424423, 21.37755832643195, 0, 21.0, 29.068883707497267, 31.240998703626616, 6.0, 13.152946437965905], [21.02379604162864, 4.0, 21.0, 0, 22.090722034374522, 24.020824298928627, 21.840329667841555, 34.058772731852805], [7.615773105863909, 18.110770276274835, 29.068883707497267, 22.090722034374522, 0, 2.23606797749979, 24.839484696748443, 37.73592452822641], [9.433981132056603, 20.024984394500787, 31.240998703626616, 24.020824298928627, 2.23606797749979, 0, 26.90724809414742, 39.66106403010388], [17.69180601295413, 21.095023109728988, 6.0, 21.840329667841555, 24.839484696748443, 26.90724809414742, 0, 13.601470508735444], [30.23243291566195, 34.058772731852805, 13.152946437965905, 34.058772731852805, 37.73592452822641, 39.66106403010388, 13.601470508735444, 0]]
[[0, 3.1622776601683795, 30.870698080866262, 21.02379604162864, 19.72308292331602, 31.016124838541646, 23.345235059857504, 13.0], [3.1622776601683795, 0, 31.38470965295043, 21.633307652783937, 21.93171219946131, 31.304951684997057, 22.02271554554524, 10.04987562112089], [30.870698080866262, 31.38470965295043, 0, 9.848857801796104, 18.439088914585774, 2.23606797749979, 17.72004514666935, 38.2099463490856], [21.02379604162864, 21.633307652783937, 9.848857801796104, 0, 12.041594578792296, 10.198039027185569, 13.601470508735444, 29.068883707497267], [19.72308292331602, 21.93171219946131, 18.439088914585774, 12.041594578792296, 0, 19.924858845171276, 24.698178070456937, 31.622776601683793], [31.016124838541646, 31.304951684997057, 2.23606797749979, 10.198039027185569, 19.924858845171276, 0, 16.15549442140351, 37.64306044943742], [23.345235059857504, 22.02271554554524, 17.72004514666935, 13.601470508735444, 24.698178070456937, 16.15549442140351, 0, 24.698178070456937], [13.0, 10.04987562112089, 38.2099463490856, 29.068883707497267, 31.622776601683793, 37.64306044943742, 24.698178070456937, 0]]
[[0, 4.47213595499958, 14.0, 23.769728648009426, 19.4164878389476, 13.92838827718412, 3.1622776601683795, 14.035668847618199], [4.47213595499958, 0, 10.198039027185569, 19.4164878389476, 15.132745950421556, 14.212670403551895, 1.4142135623730951, 10.44030650891055], [14.0, 10.198039027185569, 0, 10.816653826391969, 6.4031242374328485, 23.021728866442675, 11.045361017187261, 1.0], [23.769728648009426, 19.4164878389476, 10.816653826391969, 0, 4.47213595499958, 28.861739379323623, 20.615528128088304, 11.40175425099138], [19.4164878389476, 15.132745950421556, 6.4031242374328485, 4.47213595499958, 0, 25.632011235952593, 16.278820596099706, 7.0710678118654755], [13.92838827718412, 14.212670403551895, 23.021728866442675, 28.861739379323623, 25.632011235952593, 0, 14.422205101855956, 23.600847442411894], [3.1622776601683795, 1.4142135623730951, 11.045361017187261, 20.615528128088304, 16.278820596099706, 14.422205101855956, 0, 11.180339887498949], [14.035668847618199, 10.44030650891055, 1.0, 11.40175425099138, 7.0710678118654755, 23.600847442411894, 11.180339887498949, 0]]
