[[0, 34.713109915419565, 9.055385138137417, 13.341664064126334, 10.63014581273465, 6.4031242374328485], [34.713109915419565, 0, 41.86884283091664, 29.068883707497267, 36.359317925395686, 34.20526275297414], [9.055385138137417, 41.86884283091664, 0, 15.231546211727817, 8.06225774829855, 7.810249675906654], [13.341664064126334, 29.068883707497267, 15.231546211727817, 0, 7.810249675906654, 8.06225774829855], [10.63014581273465, 36.359317925395686, 8.06225774829855, 7.810249675906654, 0, 4.47213595499958], [6.4031242374328485, 34.20526275297414, 7.810249675906654, 8.06225774829855, 4.47213595499958, 0]]
[[0, 4.47213595499958, 28.861739379323623, 13.038404810405298, 18.110770276274835, 26.1725046566048], [4.47213595499958, 0, 30.14962686336267, 11.40175425099138, 14.560219778561036, 25.238858928247925], [28.861739379323623, 30.14962686336267, 0, 21.37755832643195, 28.231188426986208, 14.212670403551895], [13.038404810405298, 11.40175425099138, 21.37755832643195, 0, 8.602325267042627, 13.892443989449804], [18.110770276274835, 14.560219778561036, 28.231188426986208, 8.602325267042627, 0, 17.0], [26.1725046566048, 25.238858928247925, 14.212670403551895, 13.892443989449804, 17.0, 0]]
[[0, 20.0, 6.708203932499369, 22.0, 34.132096331752024, 7.0710678118654755], [20.0, 0, 14.317821063276353, 29.732137494637012, 14.317821063276353, 22.135943621178654], [6.708203932499369, 14.317821063276353, 0, 19.924858845171276, 28.0, 8.06225774829855], [22.0, 29.732137494637012, 19.924858845171276, 0, 38.948684188300895, 15.033296378372908], [34.132096331752024, 14.317821063276353, 28.0, 38.948684188300895, 0, 35.22782990761707], [7.0710678118654755, 22.135943621178654, 8.06225774829855, 15.033296378372908, 35.22782990761707, 0]]
[[0, 26.019223662515376, 39.6232255123179, 35.84689665786984, 25.317977802344327, 7.810249675906654], [26.019223662515376, 0, 26.1725046566048, 31.04834939252005, 32.55764119219941, 32.2490309931942], [39.6232255123179, 26.1725046566048, 0, 11.704699910719626, 25.079872407968907, 41.340053217188775], [35.84689665786984, 31.04834939252005, 11.704699910719626, 0, 15.231546211727817, 35.38361202590826], [25.317977802344327, 32.55764119219941, 25.079872407968907, 15.231546211727817, 0, 22.360679774997898], [7.810249675906654, 32.2490309931942, 41.340053217188775, 35.38361202590826, 22.360679774997898, 0]]
[[0, 21.470910553583888, 27.80287754891569, 23.021728866442675, 16.97056274847714, 17.029386365926403], [21.470910553583888, 0, 12.165525060596439, 10.816653826391969, 23.08679276123039, 21.840329667841555], [27.80287754891569, 12.165525060596439, 0, 5.0, 34.36568055487916, 33.24154027718932], [23.021728866442675, 10.816653826391969, 5.0, 0, 31.016124838541646, 30.0], [16.97056274847714, 23.08679276123039, 34.36568055487916, 31.016124838541646, 0, 1.4142135623730951], [17.029386365926403, 21.840329667841555, 33.24154027718932, 30.0, 1.4142135623730951, 0]]
[[0, 11.40175425099138, 14.866068747318506, 11.704699910719626, 13.152946437965905, 22.80350850198276], [11.40175425099138, 0, 8.54400374531753, 22.02271554554524, 5.385164807134504, 18.384776310850235], [14.866068747318506, 8.54400374531753, 0, 26.570660511172846, 3.1622776601683795, 9.848857801796104], [11.704699910719626, 22.02271554554524, 26.570660511172846, 0, 24.73863375370596, 34.132096331752024], [13.152946437965905, 5.385164807134504, 3.1622776601683795, 24.73863375370596, 0, 13.0], [22.80350850198276, 18.384776310850235, 9.848857801796104, 34.132096331752024, 13.0, 0]]
[[0, 29.154759474226502, 25.059928172283335, 20.396078054371138, 25.079872407968907, 17.46424919657298], [29.154759474226502, 0, 18.601075237738275, 16.55294535724685, 20.808652046684813, 12.206555615733702], [25.059928172283335, 18.601075237738275, 0, 27.202941017470888, 2.23606797749979, 18.681541692269406], [20.396078054371138, 16.55294535724685, 27.202941017470888, 0, 28.792360097775937, 8.54400374531753], [25.079872407968907, 20.808652046684813, 2.23606797749979, 28.792360097775937, 0, 20.248456731316587], [17.46424919657298, 12.206555615733702, 18.681541692269406, 8.54400374531753, 20.248456731316587, 0]]
[[0, 7.211102550927978, 17.804493814764857, 16.76305461424021, 24.041630560342615, 30.479501308256342], [7.211102550927978, 0, 17.0, 12.041594578792296, 31.144823004794873, 33.12099032335839], [17.804493814764857, 17.0, 0, 28.460498941515414, 31.575306807693888, 48.27007354458868], [16.76305461424021, 12.041594578792296, 28.460498941515414, 0, 39.66106403010388, 28.284271247461902], [24.041630560342615, 31.144823004794873, 31.575306807693888, 39.66106403010388, 0, 37.48332962798263], [30.479501308256342, 33.12099032335839, 48.27007354458868, 28.284271247461902, 37.48332962798263, 0]]
[[0, 13.416407864998739, 22.47220505424423, 8.246211251235321, 13.0, 15.811388300841896], [13.416407864998739, 0, 9.219544457292887, 17.204650534085253, 19.313207915827967, 27.018512172212592], [22.47220505424423, 9.219544457292887, 0, 24.839484696748443, 25.612496949731394, 34.713109915419565], [8.246211251235321, 17.204650534085253, 24.839484696748443, 0, 5.0, 9.899494936611665], [13.0, 19.313207915827967, 25.612496949731394, 5.0, 0, 10.44030650891055], [15.811388300841896, 27.018512172212592, 34.713109915419565, 9.899494936611665, 10.44030650891055, 0]]
[[0, 18.681541692269406, 34.23448553724738, 31.016124838541646, 28.442925306655784, 22.360679774997898], [18.681541692269406, 0, 32.202484376209235, 31.064449134018133, 10.0, 27.80287754891569], [34.23448553724738, 32.202484376209235, 0, 4.242640687119285, 37.64306044943742, 14.422205101855956], [31.016124838541646, 31.064449134018133, 4.242640687119285, 0, 37.48332962798263, 10.295630140987], [28.442925306655784, 10.0, 37.64306044943742, 37.48332962798263, 0, 36.235341863986875], [22.360679774997898, 27.80287754891569, 14.422205101855956, 10.295630140987, 36.235341863986875, 0]]
